student_id,student_country,date_registered,date_watched,minutes_watched,onboarded,paid
268926,US,2022-03-30,2022-09-09,17,1,1
268926,US,2022-03-30,2022-09-08,26,1,1
268926,US,2022-03-30,2022-09-07,43.2,1,1
268926,US,2022-03-30,2022-09-10,17,1,1
268926,US,2022-03-30,2022-08-31,13.1,1,1
268926,US,2022-03-30,2022-08-30,29.3,1,1
268926,US,2022-03-30,2022-09-04,37.6,1,1
268926,US,2022-03-30,2022-08-28,40.3,1,1
268926,US,2022-03-30,2022-08-26,29.9,1,1
268926,US,2022-03-30,2022-08-24,29.4,1,1
268926,US,2022-03-30,2022-08-18,0.1,1,1
268926,US,2022-03-30,2022-08-10,29.9,1,1
268926,US,2022-03-30,2022-08-09,51.1,1,1
268926,US,2022-03-30,2022-08-06,0.1,1,1
268926,US,2022-03-30,2022-08-04,34.6,1,1
268926,US,2022-03-30,2022-10-01,149.6,1,1
268926,US,2022-03-30,2022-08-02,44.6,1,1
268926,US,2022-03-30,2022-06-03,0.1,1,1
268926,US,2022-03-30,2022-05-04,42.9,1,1
268926,US,2022-03-30,2022-04-28,28.4,1,1
268926,US,2022-03-30,2022-06-02,160.7,1,1
268926,US,2022-03-30,2022-03-31,111.9,1,1
268926,US,2022-03-30,2022-06-14,32.9,1,1
268926,US,2022-03-30,2022-06-13,67.2,1,1
268926,US,2022-03-30,2022-06-12,9.6,1,1
269142,BD,2022-03-31,2022-03-31,5,1,0
269144,NG,2022-03-31,2022-05-27,2.3,1,0
269144,NG,2022-03-31,2022-04-10,9.2,1,0
269144,NG,2022-03-31,2022-04-02,11,1,0
269150,CH,2022-03-31,NULL,0,0,0
269212,CN,2022-04-01,NULL,0,0,0
269466,IT,2022-04-03,2022-04-13,3.2,1,0
269466,IT,2022-04-03,2022-04-03,2.7,1,0
269504,TT,2022-04-03,NULL,0,0,0
269658,PT,2022-04-04,2022-04-04,10,1,0
269715,IN,2022-04-05,NULL,0,0,0
269744,DE,2022-04-05,2022-04-19,1.7,1,1
269744,DE,2022-04-05,2022-06-15,10.3,1,1
269744,DE,2022-04-05,2022-05-29,2.1,1,1
269744,DE,2022-04-05,2022-05-25,7.7,1,1
269744,DE,2022-04-05,2022-05-20,1.8,1,1
269744,DE,2022-04-05,2022-05-18,6.7,1,1
269744,DE,2022-04-05,2022-04-11,28.2,1,1
269744,DE,2022-04-05,2022-04-10,2,1,1
269744,DE,2022-04-05,2022-04-07,58,1,1
269744,DE,2022-04-05,2022-04-05,11.7,1,1
269744,DE,2022-04-05,2022-04-13,42.5,1,1
269744,DE,2022-04-05,2022-04-12,108.9,1,1
269744,DE,2022-04-05,2022-05-17,25.4,1,1
269744,DE,2022-04-05,2022-05-16,2.4,1,1
269744,DE,2022-04-05,2022-05-08,139.6,1,1
269744,DE,2022-04-05,2022-05-04,59.2,1,1
269744,DE,2022-04-05,2022-05-03,50.1,1,1
269744,DE,2022-04-05,2022-05-02,52.4,1,1
269744,DE,2022-04-05,2022-04-29,192.7,1,1
269744,DE,2022-04-05,2022-04-06,104.2,1,1
269818,IN,2022-04-06,2022-04-06,1.3,1,0
269832,CA,2022-04-06,2022-04-06,5.8,1,0
269832,CA,2022-04-06,2022-05-03,37.3,1,0
269848,ZM,2022-04-06,2022-04-06,0.5,1,0
269916,IN,2022-04-07,2022-04-07,6.6,1,0
269974,DZ,2022-04-07,2022-04-07,0.9,1,0
269975,US,2022-04-07,2022-06-10,24.2,1,1
269975,US,2022-04-07,2022-04-09,4.1,1,0
269975,US,2022-04-07,2022-04-07,28.9,1,0
269975,US,2022-04-07,2022-07-14,0.1,1,1
269975,US,2022-04-07,2022-07-10,3.3,1,1
269975,US,2022-04-07,2022-07-11,93,1,1
269975,US,2022-04-07,2022-07-09,9.8,1,1
269975,US,2022-04-07,2022-08-28,11.6,1,1
269975,US,2022-04-07,2022-05-02,28,1,1
269975,US,2022-04-07,2022-04-22,26.9,1,1
269975,US,2022-04-07,2022-10-17,3.9,1,1
269975,US,2022-04-07,2022-06-24,4.6,1,1
269975,US,2022-04-07,2022-06-22,8.3,1,1
269975,US,2022-04-07,2022-06-21,8.4,1,1
269975,US,2022-04-07,2022-07-08,32.7,1,1
269975,US,2022-04-07,2022-04-14,50.8,1,1
269975,US,2022-04-07,2022-04-24,86.4,1,1
269975,US,2022-04-07,2022-04-23,49.8,1,1
269975,US,2022-04-07,2022-04-16,50.9,1,1
269975,US,2022-04-07,2022-09-06,9.2,1,1
269975,US,2022-04-07,2022-09-03,31.7,1,1
269975,US,2022-04-07,2022-09-02,18.5,1,1
269975,US,2022-04-07,2022-08-31,5.5,1,1
269984,PL,2022-04-07,2022-10-19,50.4,1,1
269984,PL,2022-04-07,2022-10-16,29.2,1,1
269984,PL,2022-04-07,2022-07-04,0.7,1,1
269984,PL,2022-04-07,2022-07-27,26.2,1,1
269984,PL,2022-04-07,2022-06-04,18.7,1,1
269984,PL,2022-04-07,2022-10-11,138.8,1,1
269984,PL,2022-04-07,2022-06-03,44.5,1,1
269984,PL,2022-04-07,2022-07-24,53.1,1,1
269984,PL,2022-04-07,2022-07-22,25.9,1,1
269984,PL,2022-04-07,2022-07-21,56,1,1
269984,PL,2022-04-07,2022-10-18,121.4,1,1
269984,PL,2022-04-07,2022-10-13,105.2,1,1
269984,PL,2022-04-07,2022-10-14,148.7,1,1
269984,PL,2022-04-07,2022-07-23,110.7,1,1
269984,PL,2022-04-07,2022-05-02,2.4,1,1
269984,PL,2022-04-07,2022-04-27,58.6,1,1
269984,PL,2022-04-07,2022-04-26,19,1,1
269984,PL,2022-04-07,2022-04-25,11.3,1,1
269984,PL,2022-04-07,2022-04-24,57.5,1,1
269984,PL,2022-04-07,2022-04-22,22.4,1,1
269984,PL,2022-04-07,2022-05-10,0.1,1,1
269984,PL,2022-04-07,2022-05-09,20,1,1
269984,PL,2022-04-07,2022-05-05,105.4,1,1
269984,PL,2022-04-07,2022-05-03,50.1,1,1
269984,PL,2022-04-07,2022-04-28,75.6,1,1
269984,PL,2022-04-07,2022-04-21,181.2,1,1
269984,PL,2022-04-07,2022-04-20,44.5,1,1
270119,BD,2022-04-08,NULL,0,0,0
270244,AE,2022-04-09,2022-04-16,9.5,1,1
270244,AE,2022-04-09,2022-04-11,18.8,1,0
270244,AE,2022-04-09,2022-09-21,0.1,1,1
270244,AE,2022-04-09,2022-04-24,6.2,1,1
270244,AE,2022-04-09,2022-04-17,0.1,1,1
270282,EG,2022-04-10,2022-04-10,2.2,1,0
270298,US,2022-04-10,2022-04-20,53.9,1,0
270367,PT,2022-04-10,2022-04-10,10.9,1,0
270367,PT,2022-04-10,2022-06-10,16.4,1,1
270367,PT,2022-04-10,2022-06-09,5,1,1
270367,PT,2022-04-10,2022-10-11,0.5,1,1
270367,PT,2022-04-10,2022-06-08,51.6,1,1
270367,PT,2022-04-10,2022-06-07,13.1,1,1
270367,PT,2022-04-10,2022-05-27,16.9,1,1
270367,PT,2022-04-10,2022-05-26,4.2,1,1
270367,PT,2022-04-10,2022-05-25,28.5,1,1
270367,PT,2022-04-10,2022-05-24,62.9,1,1
270367,PT,2022-04-10,2022-09-30,11.8,1,1
270367,PT,2022-04-10,2022-09-26,0.1,1,1
270367,PT,2022-04-10,2022-09-25,36.9,1,1
270367,PT,2022-04-10,2022-09-24,27.1,1,1
270367,PT,2022-04-10,2022-09-20,2.7,1,1
270367,PT,2022-04-10,2022-09-19,40.6,1,1
270367,PT,2022-04-10,2022-10-02,104.3,1,1
270367,PT,2022-04-10,2022-09-18,127.4,1,1
270367,PT,2022-04-10,2022-10-01,124.1,1,1
270367,PT,2022-04-10,2022-09-17,83.7,1,1
270367,PT,2022-04-10,2022-09-01,8.7,1,1
270367,PT,2022-04-10,2022-08-30,18,1,1
270367,PT,2022-04-10,2022-05-23,58.4,1,1
270367,PT,2022-04-10,2022-05-22,11.1,1,1
270367,PT,2022-04-10,2022-05-21,26.6,1,1
270367,PT,2022-04-10,2022-04-11,35.9,1,0
270429,IN,2022-04-11,2022-04-21,0.1,1,0
270429,IN,2022-04-11,2022-04-20,7.9,1,0
270429,IN,2022-04-11,2022-04-18,7.1,1,0
270429,IN,2022-04-11,2022-04-12,52.8,1,0
270429,IN,2022-04-11,2022-04-11,14.2,1,0
270452,EG,2022-04-11,2022-04-11,0.7,1,0
270649,IN,2022-04-13,2022-04-13,7.4,1,0
270660,MM,2022-04-13,2022-04-13,3.4,1,0
270683,LK,2022-04-13,2022-04-13,0.1,1,0
270733,US,2022-04-13,NULL,0,0,0
270770,FR,2022-04-14,NULL,0,0,0
270775,IN,2022-04-14,2022-04-14,0.7,1,0
270889,AU,2022-04-15,2022-04-17,5.4,1,0
270889,AU,2022-04-15,2022-04-15,1.2,1,0
270993,US,2022-04-16,NULL,0,0,0
271005,IN,2022-04-16,2022-04-16,43,1,0
271082,US,2022-04-17,2022-08-16,0.3,1,1
271082,US,2022-04-17,2022-04-17,24.9,1,0
271099,PK,2022-04-17,2022-04-17,0.5,1,0
271099,PK,2022-04-17,2022-04-21,0.2,1,0
271179,IN,2022-04-18,NULL,0,0,0
271313,IN,2022-04-19,NULL,0,0,0
271325,EG,2022-04-19,NULL,0,0,0
271536,TN,2022-04-21,NULL,0,0,0
271572,US,2022-04-22,NULL,0,0,0
271715,CA,2022-04-23,2022-09-28,0.6,1,0
271749,LK,2022-04-24,2022-04-24,0.3,1,0
271915,CA,2022-04-25,NULL,0,0,0
271925,US,2022-04-25,2022-10-04,71.9,1,1
271925,US,2022-04-25,2022-09-30,32,1,1
271925,US,2022-04-25,2022-09-26,71.2,1,1
271925,US,2022-04-25,2022-09-25,6.5,1,1
271925,US,2022-04-25,2022-09-23,43.2,1,1
271925,US,2022-04-25,2022-09-28,115,1,1
271925,US,2022-04-25,2022-09-27,121,1,1
271925,US,2022-04-25,2022-09-20,0.1,1,1
271925,US,2022-04-25,2022-09-14,59.4,1,1
271925,US,2022-04-25,2022-09-09,25.7,1,1
271925,US,2022-04-25,2022-09-08,1.8,1,1
271925,US,2022-04-25,2022-09-22,57.7,1,1
271925,US,2022-04-25,2022-09-07,70.4,1,1
271925,US,2022-04-25,2022-08-30,70.2,1,1
271925,US,2022-04-25,2022-08-26,47.1,1,1
271925,US,2022-04-25,2022-08-23,108,1,1
271925,US,2022-04-25,2022-08-22,75,1,1
271925,US,2022-04-25,2022-06-15,40.8,1,1
271925,US,2022-04-25,2022-06-14,23.9,1,1
271925,US,2022-04-25,2022-08-25,151.2,1,1
271925,US,2022-04-25,2022-06-10,28.1,1,1
271925,US,2022-04-25,2022-08-24,45.2,1,1
271925,US,2022-04-25,2022-06-01,50.7,1,1
271925,US,2022-04-25,2022-08-29,110.1,1,1
272003,IN,2022-04-26,NULL,0,0,0
272208,IN,2022-04-28,NULL,0,0,0
272391,IN,2022-04-29,NULL,0,0,0
272446,IN,2022-04-30,2022-05-02,0.2,1,0
272446,IN,2022-04-30,2022-04-30,4.8,1,0
272475,US,2022-04-30,2022-04-30,1.7,1,0
272492,EG,2022-05-01,NULL,0,0,0
272526,IN,2022-05-01,2022-05-01,0.8,1,0
272529,MX,2022-05-01,2022-05-03,17.8,1,0
272529,MX,2022-05-01,2022-05-02,18.5,1,0
272529,MX,2022-05-01,2022-05-01,13.5,1,0
272635,US,2022-05-02,NULL,0,0,0
272649,MA,2022-05-03,2022-05-03,1.2,1,0
272742,EG,2022-05-03,2022-05-03,25.9,1,0
272787,IN,2022-05-04,NULL,0,0,0
272846,CA,2022-05-04,NULL,0,0,0
272848,US,2022-05-04,2022-05-04,0.3,1,0
272910,MD,2022-05-05,NULL,0,0,0
273010,IN,2022-05-06,NULL,0,0,0
273016,MD,2022-05-06,NULL,0,0,0
273036,BR,2022-05-06,NULL,0,0,0
273225,FR,2022-05-08,NULL,0,0,0
273370,NG,2022-05-10,NULL,0,0,0
273374,IN,2022-05-10,2022-05-10,1.3,1,0
273460,DE,2022-05-10,NULL,0,0,0
273630,US,2022-05-12,2022-05-12,6.3,1,1
273630,US,2022-05-12,2022-09-21,69.3,1,1
273630,US,2022-05-12,2022-09-20,15.8,1,1
273630,US,2022-05-12,2022-10-20,4.7,1,1
273630,US,2022-05-12,2022-10-08,7.1,1,1
273630,US,2022-05-12,2022-10-07,36.9,1,1
273630,US,2022-05-12,2022-10-06,57.9,1,1
273630,US,2022-05-12,2022-10-05,54.2,1,1
273630,US,2022-05-12,2022-10-04,102.3,1,1
273630,US,2022-05-12,2022-10-03,41.2,1,1
273630,US,2022-05-12,2022-10-02,0.9,1,1
273630,US,2022-05-12,2022-10-01,30,1,1
273630,US,2022-05-12,2022-09-30,0.1,1,1
273630,US,2022-05-12,2022-09-19,41.7,1,1
273630,US,2022-05-12,2022-09-18,7.5,1,1
273630,US,2022-05-12,2022-09-17,37.3,1,1
273630,US,2022-05-12,2022-05-14,29.3,1,1
273630,US,2022-05-12,2022-05-13,69.5,1,1
273696,ID,2022-05-12,2022-05-12,0.1,1,0
273771,BG,2022-05-13,NULL,0,0,0
273859,IN,2022-05-13,2022-05-13,5.2,1,0
273915,IN,2022-05-14,2022-05-14,6.4,1,0
274021,IN,2022-05-15,2022-08-15,45.3,1,0
274083,US,2022-05-16,2022-05-16,5.2,1,0
274087,AU,2022-05-16,2022-07-11,3,1,1
274087,AU,2022-05-16,2022-07-10,55.2,1,1
274087,AU,2022-05-16,2022-07-06,18.6,1,1
274087,AU,2022-05-16,2022-07-05,25.1,1,1
274087,AU,2022-05-16,2022-07-01,7.6,1,1
274087,AU,2022-05-16,2022-06-30,7,1,1
274087,AU,2022-05-16,2022-06-29,37.8,1,1
274087,AU,2022-05-16,2022-05-30,4,1,1
274087,AU,2022-05-16,2022-06-25,2.9,1,1
274087,AU,2022-05-16,2022-06-26,55.5,1,1
274087,AU,2022-05-16,2022-06-24,16,1,1
274087,AU,2022-05-16,2022-05-16,67,1,0
274104,AZ,2022-05-16,NULL,0,0,0
274438,HR,2022-05-19,2022-05-28,9.4,1,1
274438,HR,2022-05-19,2022-05-19,2.5,1,1
274438,HR,2022-05-19,2022-10-20,15.8,1,1
274438,HR,2022-05-19,2022-09-28,35.2,1,1
274438,HR,2022-05-19,2022-09-27,3.1,1,1
274438,HR,2022-05-19,2022-09-16,12,1,1
274438,HR,2022-05-19,2022-09-13,8.2,1,1
274438,HR,2022-05-19,2022-06-21,3.1,1,1
274470,ID,2022-05-19,2022-05-21,0.8,1,0
274501,US,2022-05-19,2022-05-29,11.7,1,1
274501,US,2022-05-19,2022-05-28,21.7,1,1
274501,US,2022-05-19,2022-05-27,14.6,1,1
274501,US,2022-05-19,2022-05-26,15.2,1,1
274501,US,2022-05-19,2022-05-25,30,1,1
274501,US,2022-05-19,2022-05-24,71.4,1,1
274501,US,2022-05-19,2022-05-23,64.9,1,1
274501,US,2022-05-19,2022-05-22,67.9,1,1
274605,NG,2022-05-20,NULL,0,0,0
274633,IN,2022-05-21,2022-05-21,1.4,1,0
274723,IT,2022-05-22,2022-07-20,1.4,1,1
274723,IT,2022-05-22,2022-07-07,17.8,1,1
274723,IT,2022-05-22,2022-07-06,39.7,1,1
274723,IT,2022-05-22,2022-07-05,18.8,1,1
274723,IT,2022-05-22,2022-06-30,20.6,1,1
274723,IT,2022-05-22,2022-07-04,2.1,1,1
274723,IT,2022-05-22,2022-06-29,40.4,1,1
274723,IT,2022-05-22,2022-06-28,42.4,1,1
274723,IT,2022-05-22,2022-07-09,39.2,1,1
274723,IT,2022-05-22,2022-07-08,32.2,1,1
274723,IT,2022-05-22,2022-06-27,40.7,1,1
274723,IT,2022-05-22,2022-07-15,18.1,1,1
274723,IT,2022-05-22,2022-07-13,18.2,1,1
274723,IT,2022-05-22,2022-07-12,23.6,1,1
274723,IT,2022-05-22,2022-07-11,7.1,1,1
274770,EG,2022-05-23,2022-05-30,59.3,1,0
274770,EG,2022-05-23,2022-05-29,18.9,1,0
274770,EG,2022-05-23,2022-05-28,3.3,1,0
274770,EG,2022-05-23,2022-05-23,2.3,1,0
274868,KW,2022-05-23,2022-05-23,1.3,1,0
275015,PK,2022-05-25,NULL,0,0,0
275264,NL,2022-05-28,NULL,0,0,0
275345,BG,2022-05-29,NULL,0,0,0
275369,RO,2022-05-29,NULL,0,0,0
275382,US,2022-05-30,NULL,0,0,0
275500,IN,2022-05-31,NULL,0,0,0
275508,IN,2022-05-31,2022-05-31,0.7,1,0
275528,IN,2022-05-31,2022-05-31,0.6,1,0
275528,IN,2022-05-31,2022-06-16,0.2,1,0
275604,IN,2022-06-01,NULL,0,0,0
275675,IN,2022-06-01,NULL,0,0,0
275677,US,2022-06-01,2022-07-28,22.8,1,1
275677,US,2022-06-01,2022-07-27,26.9,1,1
275677,US,2022-06-01,2022-07-21,15.9,1,1
275677,US,2022-06-01,2022-07-19,12.7,1,1
275677,US,2022-06-01,2022-07-14,26.6,1,1
275677,US,2022-06-01,2022-07-13,11.1,1,1
275677,US,2022-06-01,2022-10-17,0.7,1,1
275677,US,2022-06-01,2022-07-12,33.1,1,1
275677,US,2022-06-01,2022-07-11,21.8,1,1
275677,US,2022-06-01,2022-07-10,17.7,1,1
275677,US,2022-06-01,2022-07-09,36.7,1,1
275677,US,2022-06-01,2022-07-08,23.1,1,1
275677,US,2022-06-01,2022-07-07,13.9,1,1
275677,US,2022-06-01,2022-07-06,21.7,1,1
275677,US,2022-06-01,2022-07-05,14.7,1,1
275677,US,2022-06-01,2022-06-30,9.3,1,1
275677,US,2022-06-01,2022-06-29,12.5,1,1
275677,US,2022-06-01,2022-06-28,19.2,1,1
275677,US,2022-06-01,2022-10-14,41.3,1,1
275677,US,2022-06-01,2022-06-09,45.3,1,1
275677,US,2022-06-01,2022-06-08,41,1,1
275677,US,2022-06-01,2022-06-01,25.9,1,1
275682,AU,2022-06-01,2022-07-05,8.1,1,1
275682,AU,2022-06-01,2022-07-04,15.7,1,1
275682,AU,2022-06-01,2022-07-02,6.7,1,1
275682,AU,2022-06-01,2022-06-06,4.8,1,1
275682,AU,2022-06-01,2022-06-04,2.3,1,1
275745,QA,2022-06-01,NULL,0,0,0
275805,US,2022-06-02,2022-06-07,1.8,1,0
275830,US,2022-06-02,2022-06-02,0.6,1,0
276047,EG,2022-06-02,2022-06-03,49.2,1,0
276097,EG,2022-06-02,NULL,0,0,0
276135,SG,2022-06-02,2022-06-18,65.2,1,1
276135,SG,2022-06-02,2022-06-07,116.9,1,1
276135,SG,2022-06-02,2022-07-11,181,1,1
276135,SG,2022-06-02,2022-07-02,54.2,1,1
276135,SG,2022-06-02,2022-07-01,39.2,1,1
276135,SG,2022-06-02,2022-06-30,17.1,1,1
276135,SG,2022-06-02,2022-06-29,57.8,1,1
276135,SG,2022-06-02,2022-06-27,7.7,1,1
276135,SG,2022-06-02,2022-06-26,127.8,1,1
276135,SG,2022-06-02,2022-06-22,61.1,1,1
276135,SG,2022-06-02,2022-06-20,93.8,1,1
276135,SG,2022-06-02,2022-06-19,21.7,1,1
276135,SG,2022-06-02,2022-06-03,29.1,1,0
276135,SG,2022-06-02,2022-06-06,67.5,1,1
276135,SG,2022-06-02,2022-06-05,41.4,1,0
276135,SG,2022-06-02,2022-08-01,0.6,1,1
276135,SG,2022-06-02,2022-06-09,20.6,1,1
276135,SG,2022-06-02,2022-06-11,57.7,1,1
276135,SG,2022-06-02,2022-06-08,143.9,1,1
276135,SG,2022-06-02,2022-06-12,208.9,1,1
276135,SG,2022-06-02,2022-06-02,0.9,1,0
276245,EG,2022-06-03,NULL,0,0,0
276367,IQ,2022-06-03,NULL,0,0,0
276414,SA,2022-06-03,2022-06-03,7.1,1,1
276424,BR,2022-06-03,NULL,0,0,0
276523,EG,2022-06-04,NULL,0,0,0
276560,IT,2022-06-04,2022-06-04,8,1,0
276560,IT,2022-06-04,2022-06-12,1.2,1,0
276560,IT,2022-06-04,2022-06-05,45.2,1,0
276641,EG,2022-06-05,NULL,0,0,0
276792,IN,2022-06-06,2022-06-06,2.3,1,0
276812,UZ,2022-06-06,2022-06-06,0.1,1,0
276822,EG,2022-06-06,NULL,0,0,0
276844,NL,2022-06-07,2022-06-07,10.6,1,0
276980,US,2022-06-07,NULL,0,0,0
276991,IN,2022-06-08,2022-06-08,0.3,1,0
277059,BA,2022-06-08,NULL,0,0,0
277078,US,2022-06-08,2022-09-06,28.5,1,1
277078,US,2022-06-08,2022-09-07,28.5,1,1
277149,EC,2022-06-09,2022-06-24,7.8,1,0
277149,EC,2022-06-09,2022-06-09,0.5,1,0
277149,EC,2022-06-09,2022-07-25,1.1,1,0
277162,EG,2022-06-09,2022-06-09,0.1,1,0
277214,GH,2022-06-09,NULL,0,0,0
277237,EG,2022-06-09,2022-06-09,0.1,1,0
277237,EG,2022-06-09,2022-07-01,40.3,1,0
277322,TR,2022-06-10,2022-09-14,20.4,1,1
277322,TR,2022-06-10,2022-09-07,5,1,1
277322,TR,2022-06-10,2022-09-13,28,1,1
277322,TR,2022-06-10,2022-09-16,28,1,1
277322,TR,2022-06-10,2022-10-07,26.3,1,1
277322,TR,2022-06-10,2022-10-05,0.3,1,1
277322,TR,2022-06-10,2022-10-04,35.1,1,1
277322,TR,2022-06-10,2022-09-24,17.7,1,1
277322,TR,2022-06-10,2022-08-26,40,1,1
277322,TR,2022-06-10,2022-08-19,73.2,1,1
277322,TR,2022-06-10,2022-08-25,68.1,1,1
277322,TR,2022-06-10,2022-08-24,65.6,1,1
277322,TR,2022-06-10,2022-08-18,85.9,1,1
277322,TR,2022-06-10,2022-08-15,7.3,1,1
277322,TR,2022-06-10,2022-07-24,2.4,1,1
277322,TR,2022-06-10,2022-07-09,25.7,1,1
277322,TR,2022-06-10,2022-08-21,45.7,1,1
277322,TR,2022-06-10,2022-07-07,3.6,1,1
277322,TR,2022-06-10,2022-07-19,3.2,1,1
277322,TR,2022-06-10,2022-09-01,26.8,1,1
277322,TR,2022-06-10,2022-08-31,32.1,1,1
277322,TR,2022-06-10,2022-10-13,1.9,1,1
277322,TR,2022-06-10,2022-10-12,102.4,1,1
277322,TR,2022-06-10,2022-10-20,50.3,1,1
277322,TR,2022-06-10,2022-10-09,28.9,1,1
277322,TR,2022-06-10,2022-10-08,62.7,1,1
277322,TR,2022-06-10,2022-09-29,0.6,1,1
277322,TR,2022-06-10,2022-09-17,30.3,1,1
277322,TR,2022-06-10,2022-09-18,85.6,1,1
277323,BE,2022-06-10,2022-10-11,18,1,1
277323,BE,2022-06-10,2022-07-27,17.3,1,1
277323,BE,2022-06-10,2022-07-03,39.4,1,1
277323,BE,2022-06-10,2022-07-02,15.6,1,1
277323,BE,2022-06-10,2022-07-01,66.6,1,1
277323,BE,2022-06-10,2022-06-19,57.3,1,0
277323,BE,2022-06-10,2022-06-12,46.4,1,0
277414,IN,2022-06-11,NULL,0,0,0
277466,PT,2022-06-11,NULL,0,0,0
277495,IN,2022-06-12,NULL,0,0,0
277498,UZ,2022-06-12,2022-06-29,4.1,1,0
277498,UZ,2022-06-12,2022-06-12,6.7,1,0
277528,US,2022-06-12,2022-06-13,40.7,1,0
277558,US,2022-06-12,NULL,0,0,0
277571,AU,2022-06-13,2022-06-13,20.3,1,0
277571,AU,2022-06-13,2022-07-02,19.2,1,0
277571,AU,2022-06-13,2022-06-29,14.2,1,0
277592,IN,2022-06-13,2022-06-13,4.8,1,0
277674,IN,2022-06-13,NULL,0,0,0
277677,IN,2022-06-13,2022-06-16,0.1,1,0
277677,IN,2022-06-13,2022-06-23,43.3,1,0
277729,EG,2022-06-14,2022-06-14,0.5,1,0
277816,PL,2022-06-14,2022-06-19,9.7,1,0
277816,PL,2022-06-14,2022-06-17,13.7,1,0
277816,PL,2022-06-14,2022-06-16,14.9,1,0
277816,PL,2022-06-14,2022-06-15,11.6,1,0
277816,PL,2022-06-14,2022-06-14,36.5,1,0
277900,IN,2022-06-15,2022-06-15,0.6,1,0
277996,IN,2022-06-16,NULL,0,0,0
278032,FR,2022-06-16,2022-06-16,2,1,0
278032,FR,2022-06-16,2022-06-17,42.5,1,0
278091,IN,2022-06-17,NULL,0,0,0
278092,GH,2022-06-17,NULL,0,0,0
278243,IN,2022-06-18,2022-10-18,1.4,1,0
278243,IN,2022-06-18,2022-10-19,6.5,1,0
278243,IN,2022-06-18,2022-06-18,14.7,1,0
278419,EG,2022-06-19,2022-06-19,1.2,1,0
278485,EG,2022-06-19,NULL,0,0,0
278568,NP,2022-06-20,NULL,0,0,0
278661,IN,2022-06-20,2022-06-20,0.8,1,0
278705,ES,2022-06-20,NULL,0,0,0
278903,SA,2022-06-22,2022-06-26,8.3,1,0
278903,SA,2022-06-22,2022-06-25,17.1,1,0
278903,SA,2022-06-22,2022-06-24,8.1,1,0
278903,SA,2022-06-22,2022-06-22,19.5,1,0
278904,IN,2022-06-22,2022-06-22,4.5,1,0
278928,IE,2022-06-22,NULL,0,0,0
278977,US,2022-06-23,NULL,0,0,0
279005,US,2022-06-23,2022-08-15,8.5,1,0
279052,NL,2022-06-23,NULL,0,0,0
279131,BG,2022-06-24,2022-10-02,6.4,1,0
279131,BG,2022-06-24,2022-07-31,32.6,1,0
279131,BG,2022-06-24,2022-06-24,40.3,1,0
279197,US,2022-06-25,2022-06-25,26.9,1,0
279197,US,2022-06-25,2022-08-15,0.1,1,0
279197,US,2022-06-25,2022-06-28,10.8,1,0
279246,IN,2022-06-25,NULL,0,0,0
279247,US,2022-06-25,NULL,0,0,0
279252,IT,2022-06-25,NULL,0,0,0
279364,IQ,2022-06-26,2022-06-28,23.2,1,0
279364,IQ,2022-06-26,2022-06-27,0.1,1,0
279364,IQ,2022-06-26,2022-06-26,0.7,1,0
279501,LK,2022-06-27,2022-06-28,1.9,1,0
279533,US,2022-06-28,NULL,0,0,0
279669,IN,2022-06-29,2022-06-29,5.8,1,0
279802,AE,2022-06-30,2022-08-18,67.9,1,0
279802,AE,2022-06-30,2022-08-17,88.5,1,0
279802,AE,2022-06-30,2022-08-16,90.9,1,0
279802,AE,2022-06-30,2022-07-14,58.5,1,0
279995,BD,2022-07-01,2022-07-01,1.5,1,0
280205,EG,2022-07-03,NULL,0,0,0
280230,NG,2022-07-04,2022-07-05,6,1,0
280230,NG,2022-07-04,2022-07-04,46.7,1,0
280487,PK,2022-07-06,NULL,0,0,0
280509,IN,2022-07-06,NULL,0,0,0
280524,UZ,2022-07-06,2022-07-06,1.9,1,0
280581,PK,2022-07-06,2022-07-06,83,1,0
280704,US,2022-07-07,NULL,0,0,0
280826,DE,2022-07-08,NULL,0,0,0
280844,ZA,2022-07-09,NULL,0,0,0
280920,US,2022-07-09,NULL,0,0,0
280961,IN,2022-07-10,2022-10-04,2.9,1,0
280966,IN,2022-07-10,2022-07-15,2.7,1,0
280969,IN,2022-07-10,2022-07-10,57.5,1,0
281158,IN,2022-07-11,NULL,0,0,0
281163,EG,2022-07-11,2022-07-11,1.5,1,0
281261,AU,2022-07-12,NULL,0,0,0
281275,IN,2022-07-12,NULL,0,0,0
281364,TN,2022-07-13,2022-07-13,28.4,1,0
281431,RO,2022-07-13,NULL,0,0,0
281439,AU,2022-07-13,NULL,0,0,0
281440,ES,2022-07-13,2022-07-14,0.4,1,1
281440,ES,2022-07-13,2022-08-03,83.1,1,1
281440,ES,2022-07-13,2022-08-02,57.5,1,1
281440,ES,2022-07-13,2022-08-01,55.1,1,1
281440,ES,2022-07-13,2022-07-31,6.6,1,1
281440,ES,2022-07-13,2022-07-30,79.9,1,1
281440,ES,2022-07-13,2022-07-29,50.6,1,1
281440,ES,2022-07-13,2022-07-28,21,1,1
281440,ES,2022-07-13,2022-07-26,75.3,1,1
281440,ES,2022-07-13,2022-07-25,25.5,1,1
281440,ES,2022-07-13,2022-07-24,14.3,1,1
281440,ES,2022-07-13,2022-07-23,16.7,1,1
